Wavelength,Species,Transition,A-coeff. (/s),E_u (K),Comments,Ref
3.00022,OH,"v=1,J=9/2,p=+,F=F1->v=0,J=11/2,p=-,F=F1",13.45,5982.3,,OTHERS
3.00386809,H2,"v= 1,J= 2->v= 0,J= 4",2.895e-07,6471.4,,MEUDON
3.00402,N I,4P-4Po   3/2 - 3/2,528400.0,153943.2,,HII
3.007768614,H2,"v=13,J= 4->v=10,J= 6",1.739e-07,51283.0,,MEUDON
3.007901,OH,"v=1,J=11/2,p=-,F=F2->v=0,J=13/2,p=+,F=F2",13.11,5887.5,,OTHERS
3.008444,OH,"v=1,J=11/2,p=+,F=F2->v=0,J=13/2,p=-,F=F2",13.1,5889.2,,OTHERS
3.01812,N I,4P-4Po   3/2 - 1/2,3257000.0,153920.7,,HII
3.018168131,H2,"v= 4,J= 7->v= 3,J= 7",3.91e-07,25622.8,,MEUDON
3.018382047,H2,"v= 8,J= 7->v= 7,J= 5",1.604e-09,41354.9,,MEUDON
3.02884,N I,4P-4Po   5/2 - 5/2,2707000.0,154002.2,,HII
3.029817646,H2,"v= 2,J=15->v= 1,J=15",3.432e-07,27265.0,,MEUDON
3.030459283,H2,"v= 8,J=16->v= 7,J=14",8.453e-07,49560.0,,MEUDON
3.030853837,H2,"v= 7,J= 4->v= 6,J= 2",1.122e-07,36050.6,,MEUDON
3.0337942328,3     He I,3D-1Fo     3 - 3,3260.0,283745.7,Mult  2,CLOUDY
3.0337948229,3     He I,3D-1Fo     2 - 3,25000.0,283745.7,Mult  2,CLOUDY
3.0348425645,0     He I,1D-1Fo     2 - 3,104000.0,283745.7,,CLOUDY
3.035888466,H2,"v= 7,J=11->v= 5,J=13",8.456e-08,41557.7,,MEUDON
3.0373877193,58    He I,3Fo-1G      3 - 4,3590.0,283745.8,,CLOUDY
3.0373879158,41    He I,3Fo-3G      3 - 3,7530.0,283745.8,Mult  2,CLOUDY
3.0373885248,52    He I,3Fo-3G      3 - 4,125000.0,283745.8,Mult  2,CLOUDY
3.0378311697,80    He I,3G-3Ho     4 - 4,2060.0,283745.8,Mult  2,CLOUDY
3.0378315668,30    He I,3G-3Ho     4 - 5,79700.0,283745.8,Mult  2,CLOUDY
3.0378335855,61    He I,3G-1Ho     5 - 5,1580.0,283745.8,,CLOUDY
3.038841499,H2,"v= 1,J=18->v= 0,J=18",2.156e-07,28193.6,,MEUDON
3.0392022,H I,5-10,38000.0,156225.1,,CLOUDY
3.041477,OH,"v=1,J=11/2,p=+,F=F1->v=0,J=13/2,p=-,F=F1",14.11,6281.3,,OTHERS
3.041845,OH,"v=1,J=11/2,p=-,F=F1->v=0,J=13/2,p=+,F=F1",14.1,6281.6,,OTHERS
3.043536,N I,4Po-4P    5/2 - 3/2,721800.0,158729.6,,HII
3.04392,[Fe III],3F4-3G      2 - 3,0.018,36173.7,,HII
3.04809,OH,"v=1,J=13/2,p=+,F=F2->v=0,J=15/2,p=-,F=F2",13.86,6197.5,,OTHERS
3.048748,OH,"v=1,J=13/2,p=-,F=F2->v=0,J=15/2,p=+,F=F2",13.86,6199.9,,OTHERS
3.049182904,H2,"v= 3,J=12->v= 2,J=12",3.963e-07,27073.1,,MEUDON
3.049527019,H2,"v=12,J= 8->v=10,J= 6",1.909e-08,51217.5,,MEUDON
3.052664732,H2,"v=12,J= 2->v=10,J= 0",6.635e-08,49531.6,,MEUDON
3.057610984,He I,1Po-1D      1 - 2,97700.0,283745.2,,CLOUDY
3.057793032,H2,"v= 4,J= 8->v= 3,J= 8",3.888e-07,26616.3,,MEUDON
3.060270466,H2,"v= 4,J=16->v= 2,J=18",3.681e-09,37306.5,,MEUDON
3.063317653,H2,"v=12,J= 8->v= 9,J=10",9.899e-08,51217.5,,MEUDON
3.063496,N I,2Do-2D    3/2 - 3/2,1148000.0,158908.4,,HII
3.064754,N I,4Po-4P    5/2 - 5/2,1100000.0,158696.8,,HII
3.06697,N I,4P-4Po   5/2 - 3/2,1676000.0,153943.2,,HII
3.069676216,H2,"v= 8,J=18->v= 6,J=18",2.374e-07,51517.6,,MEUDON
3.072801285,H2,"v=10,J= 5->v= 8,J= 7",3.751e-07,46037.2,,MEUDON
3.073441264,H2,"v=11,J=11->v= 8,J=13",4.764e-08,51237.8,,MEUDON
3.07495643,He I,3S-3Po     1 - 0,387.5,285148.3,Mult  3,CLOUDY
3.074956662,He I,3S-3Po     1 - 1,387.7,285148.3,Mult  3,CLOUDY
3.074956681,He I,3S-3Po     1 - 2,387.7,285148.3,Mult  3,CLOUDY
3.075672127,H2,"v= 2,J=19->v= 0,J=21",3.683e-12,34443.2,,MEUDON
3.077217784,H2,"v= 9,J=16->v= 6,J=18",5.418e-09,51506.1,,MEUDON
3.084978,OH,"v=1,J=13/2,p=-,F=F1->v=0,J=15/2,p=+,F=F1",14.73,6631.5,,OTHERS
3.085452,OH,"v=1,J=13/2,p=+,F=F1->v=0,J=15/2,p=-,F=F1",14.72,6632.3,,OTHERS
3.090329827,H2,"v= 5,J= 1->v= 4,J= 1",5.205e-07,26734.9,,MEUDON
3.090569,OH,"v=1,J=15/2,p=-,F=F2->v=0,J=17/2,p=+,F=F2",14.54,6556.4,,OTHERS
3.09073453,H2,"v= 6,J=13->v= 4,J=15",3.515e-08,40437.7,,MEUDON
3.091345,OH,"v=1,J=15/2,p=+,F=F2->v=0,J=17/2,p=-,F=F2",14.54,6559.6,,OTHERS
3.091693,He II,6-7    11/2 - 13/2,7300000.0,618604.2,,CLOUDY
3.09613573,H2,"v=10,J=12->v= 8,J=12",1.991e-07,50230.5,,MEUDON
3.09761708,H2,"v= 8,J= 6->v= 7,J= 4",3.21e-09,40695.4,,MEUDON
3.098353,O I,3P-3Do     1 - 1,2142000.0,148062.2,,OTHERS
3.098397,O I,3P-3Do     1 - 2,3856000.0,148062.1,,OTHERS
3.098431,O I,3P-3Do     2 - 1,142800.0,148062.2,,OTHERS
3.098475,O I,3P-3Do     2 - 2,1285000.0,148062.1,,OTHERS
3.098541,O I,3P-3Do     2 - 3,5140000.0,148062.0,,OTHERS
3.098681,O I,3P-3Do     0 - 1,2855000.0,148062.2,,OTHERS
3.100337197,H2,"v= 2,J=16->v= 1,J=16",3.436e-07,29008.2,,MEUDON
3.101159439,H2,"v= 5,J= 2->v= 4,J= 2",3.717e-07,26992.0,,MEUDON
3.103046071,H2,"v= 4,J= 9->v= 3,J= 9",3.881e-07,27705.6,,MEUDON
3.108353,N I,2Do-2D    5/2 - 5/2,1139000.0,158941.8,,HII
3.109948509,H2,"v=11,J= 8->v= 9,J= 8",1.634e-07,49675.6,,MEUDON
3.110439602,H2,"v= 3,J=13->v= 2,J=13",3.967e-07,28555.2,,MEUDON
3.117482439,H2,"v= 5,J= 3->v= 4,J= 3",3.47e-07,27374.2,,MEUDON
3.118198049,H2,"v= 1,J=19->v= 0,J=19",2.162e-07,30152.9,,MEUDON
3.12894488,H2,"v= 8,J=17->v= 7,J=15",8.65e-07,50552.3,,MEUDON
3.130594,OH,"v=1,J=15/2,p=+,F=F1->v=0,J=17/2,p=-,F=F1",15.3,7032.1,,OTHERS
3.131178,OH,"v=1,J=15/2,p=-,F=F1->v=0,J=17/2,p=+,F=F1",15.29,7033.5,,OTHERS
3.135392,OH,"v=1,J=17/2,p=+,F=F2->v=0,J=19/2,p=-,F=F2",15.16,6963.9,,OTHERS
3.136291,OH,"v=1,J=17/2,p=-,F=F2->v=0,J=19/2,p=+,F=F2",15.15,6968.1,,OTHERS
3.139396148,H2,"v= 5,J= 4->v= 4,J= 4",3.383e-07,27877.8,,MEUDON
3.151418976,H2,"v=12,J= 9->v=10,J= 7",4.52e-08,51586.8,,MEUDON
3.154216112,H2,"v= 4,J=10->v= 3,J=10",3.888e-07,28882.6,,MEUDON
3.158771038,H2,"v= 3,J=18->v= 1,J=20",4.486e-10,36688.1,,MEUDON
3.158890227,H2,"v= 4,J= 0->v= 3,J= 2",1.319e-06,21941.9,,MEUDON
3.163770144,H2,"v= 3,J= 1->v= 2,J= 3",7.045e-07,17097.7,,MEUDON
3.165955763,H2,"v= 5,J=15->v= 3,J=17",1.169e-08,39536.9,,MEUDON
3.167035579,H2,"v= 5,J= 5->v= 4,J= 5",3.348e-07,28497.8,,MEUDON
3.16874,N I,4P-4Do   1/2 - 3/2,1307000.0,153630.0,,HII
3.170053731,He I,3Po-3D      2 - 1,3520.0,283374.3,Mult  6,CLOUDY
3.170055356,He I,3Po-3D      2 - 2,31700.0,283374.3,Mult  6,CLOUDY
3.170055472,He I,3Po-3D      2 - 3,127000.0,283374.3,Mult  6,CLOUDY
3.170058277,He I,3Po-3D      1 - 1,52800.0,283374.3,Mult  6,CLOUDY
3.170059902,He I,3Po-3D      1 - 2,95100.0,283374.3,Mult  6,CLOUDY
3.170113996,He I,3Po-3D      0 - 1,70400.0,283374.3,Mult  6,CLOUDY
3.17733,N I,4P-4Do   3/2 - 5/2,2178000.0,153681.9,,HII
3.177359464,H2,"v= 2,J=17->v= 1,J=17",3.455e-07,30790.8,,MEUDON
3.178006036,H2,"v= 3,J=14->v= 2,J=14",3.987e-07,30096.6,,MEUDON
3.178455,OH,"v=1,J=17/2,p=-,F=F1->v=0,J=19/2,p=+,F=F1",15.82,7482.3,,OTHERS
3.179153,OH,"v=1,J=17/2,p=+,F=F1->v=0,J=19/2,p=-,F=F1",15.81,7484.5,,OTHERS
3.182627,OH,"v=1,J=19/2,p=-,F=F2->v=0,J=21/2,p=+,F=F2",15.7,7419.9,,OTHERS
3.183657,OH,"v=1,J=19/2,p=+,F=F2->v=0,J=21/2,p=-,F=F2",15.69,7425.0,,OTHERS
3.18855,N I,4P-4Do   1/2 - 1/2,2565000.0,153601.8,,HII
3.188750214,H2,"v=14,J= 2->v=11,J= 0",1.179e-08,51829.2,,MEUDON
3.189811528,H2,"v= 2,J= 2->v= 1,J= 4",4.398e-07,12094.9,,MEUDON
3.189815164,H2,"v=12,J= 1->v=10,J= 1",1.698e-07,49413.1,,MEUDON
3.19167,N I,4P-4Do   5/2 - 7/2,3069000.0,153759.9,,HII
3.194806696,H2,"v=14,J= 3->v=11,J= 1",7.094e-09,51893.6,,MEUDON
3.195698571,H2,"v= 8,J= 5->v= 7,J= 3",1.9e-08,40115.5,,MEUDON
3.199242,O I,5P-5Do     1 - 0,618100.0,153591.4,,OTHERS
3.19925,O I,5P-5Do     1 - 1,463600.0,153591.4,,OTHERS
3.199263,O I,5P-5Do     1 - 2,216300.0,153591.4,,OTHERS
3.199615,O I,5P-5Do     2 - 1,154500.0,153591.4,,OTHERS
3.199628,O I,5P-5Do     2 - 2,360400.0,153591.4,,OTHERS
3.199645,O I,5P-5Do     2 - 3,411900.0,153591.4,,OTHERS
3.200157,O I,5P-5Do     3 - 3,205900.0,153591.4,,OTHERS
3.200168,O I,5P-5Do     3 - 4,617600.0,153591.3,,OTHERS
3.200578389,H2,"v= 5,J= 6->v= 4,J= 6",3.339e-07,29228.5,,MEUDON
3.201577389,H2,"v= 8,J=10->v= 6,J=12",1.247e-07,43738.4,,MEUDON
3.20438365,H2,"v= 9,J= 8->v= 7,J=10",2.086e-07,45049.2,,MEUDON
3.204395027,H2,"v= 1,J=20->v= 0,J=20",2.177e-07,32133.2,,MEUDON
3.206880092,H2,"v=10,J=14->v= 7,J=16",1.668e-08,51595.3,,MEUDON
3.211657338,H2,"v= 4,J=11->v= 3,J=11",3.912e-07,30138.7,,MEUDON
3.213159,N I,4Do-4P    5/2 - 5/2,511500.0,158159.7,,HII
3.21422,N I,4P-4Do   3/2 - 3/2,1603000.0,153630.0,,HII
3.2161,N I,2Do-2F    5/2 - 7/2,4717000.0,158786.7,,HII
3.222151,N I,2Do-2F    3/2 - 5/2,4378000.0,158677.2,,HII
3.224488625,H2,"v=12,J= 2->v=10,J= 2",1.155e-07,49531.6,,MEUDON
3.228689,OH,"v=1,J=19/2,p=+,F=F1->v=0,J=21/2,p=-,F=F1",16.28,7981.6,,OTHERS
3.22937,[Fe III],3F4-3G      4 - 5,0.017,35333.8,,HII
3.229507,OH,"v=1,J=19/2,p=-,F=F1->v=0,J=21/2,p=+,F=F1",16.27,7984.5,,OTHERS
3.23236,OH,"v=1,J=21/2,p=+,F=F2->v=0,J=23/2,p=-,F=F2",16.18,7923.8,,OTHERS
3.232621233,H2,"v=13,J= 5->v=10,J= 7",1.197e-07,51472.1,,MEUDON
3.233527,OH,"v=1,J=21/2,p=-,F=F2->v=0,J=23/2,p=+,F=F2",16.17,7930.0,,OTHERS
3.234987632,H2,"v= 1,J= 3->v= 0,J= 5",2.082e-07,6951.3,,MEUDON
3.235477958,H2,"v= 7,J=12->v= 5,J=14",6.242e-08,42605.2,,MEUDON
3.240251632,H2,"v= 5,J= 7->v= 4,J= 7",3.35e-07,30063.1,,MEUDON
3.245129774,H2,"v= 9,J=10->v= 8,J= 8",2.015e-07,46520.7,,MEUDON
3.246860163,H2,"v=14,J= 4->v=11,J= 2",1.796e-09,51965.8,,MEUDON
3.24783,N I,4P-4Do   5/2 - 5/2,873800.0,153681.9,,HII
3.24867,N I,4Do-4P    3/2 - 3/2,879900.0,158058.8,,HII
3.252403248,H2,"v= 3,J=15->v= 2,J=15",4.025e-07,31688.7,,MEUDON
3.254385158,H2,"v=11,J= 9->v= 9,J= 9",1.412e-07,50182.6,,MEUDON
3.258162005,H2,"v= 4,J=17->v= 2,J=19",2.809e-09,38859.1,,MEUDON
3.260750793,H2,"v=10,J= 6->v= 8,J= 8",2.835e-07,46499.5,,MEUDON
3.261506767,H2,"v= 2,J=18->v= 1,J=18",3.489e-07,32605.0,,MEUDON
3.26342225,H2,"v= 8,J=18->v= 7,J=16",8.147e-07,51517.6,,MEUDON
3.265036077,H2,"v= 9,J= 9->v= 8,J= 7",1.242e-07,45761.5,,MEUDON
3.265418,N I,2Do-2P    3/2 - 1/2,1003000.0,158617.9,,HII
3.270057288,H2,"v= 2,J=20->v= 0,J=22",4.064e-12,36298.3,,MEUDON
3.270083,N I,4Do-4P    7/2 - 5/2,2157000.0,158159.7,,HII
3.271947172,H2,"v= 9,J=16->v= 7,J=16",1.997e-07,51506.1,,MEUDON
3.274928,N I,4Do-4P    1/2 - 1/2,1342000.0,157995.1,,HII
3.275284,CH+,"v=1,J=20->v=0,J=19",2.883,11731.3,,OTHERS
3.275803959,H2,"v= 4,J=12->v= 3,J=12",3.954e-07,31465.2,,MEUDON
3.275806369,H2,"v=14,J= 1->v=11,J= 1",3.845e-08,51782.2,,MEUDON
3.278222762,H2,"v=12,J= 3->v=10,J= 3",1.003e-07,49705.9,,MEUDON
3.278657,CH+,"v=1,J=19->v=0,J=18",2.416,11017.3,,OTHERS
3.281423,OH,"v=1,J=21/2,p=-,F=F1->v=0,J=23/2,p=+,F=F1",16.67,8528.9,,OTHERS
3.282368,OH,"v=1,J=21/2,p=+,F=F1->v=0,J=23/2,p=-,F=F1",16.66,8532.8,,OTHERS
3.283579,CH+,"v=1,J=18->v=0,J=17",1.987,10333.7,,OTHERS
3.284688,OH,"v=1,J=23/2,p=-,F=F2->v=0,J=25/2,p=+,F=F2",16.59,8475.1,,OTHERS
3.286,OH,"v=1,J=23/2,p=+,F=F2->v=0,J=25/2,p=-,F=F2",16.57,8482.5,,OTHERS
3.287245,N I,4Do-4P    5/2 - 3/2,1672000.0,158058.8,,HII
3.289,PAH,,,,FWHM = 0,OTHERS
3.290049,CH+,"v=1,J=17->v=0,J=16",1.598,9681.3,,OTHERS
3.2907768971,0     He I,3D-1Fo     3 - 3,4720.0,283375.3,Mult  2,CLOUDY
3.2907775914,0     He I,3D-1Fo     2 - 3,36200.0,283375.3,Mult  2,CLOUDY
3.291674,N I,2P-2Do   1/2 - 3/2,2116000.0,154211.8,,HII
3.291893016,He I,3Po-3D      2 - 1,30.41,285209.1,Mult  6,CLOUDY
3.291893042,He I,3Po-3D      2 - 2,273.7,285209.1,Mult  6,CLOUDY
3.291893043,He I,3Po-3D      2 - 3,1095.0,285209.1,Mult  6,CLOUDY
3.291895817,He I,3Po-3D      1 - 1,456.1,285209.1,Mult  6,CLOUDY
3.291895843,He I,3Po-3D      1 - 2,821.0,285209.1,Mult  6,CLOUDY
3.291930193,He I,3Po-3D      0 - 1,608.2,285209.1,Mult  6,CLOUDY
3.294978904,6     He I,3Fo-1G      3 - 4,5310.0,283375.5,,CLOUDY
3.294979221,6     He I,3Fo-3G      3 - 3,11100.0,283375.5,Mult  2,CLOUDY
3.2949802043,4     He I,3Fo-3G      3 - 4,184000.0,283375.5,Mult  2,CLOUDY
3.2954945491,98    He I,3G-3Ho     4 - 4,3310.0,283375.5,Mult  2,CLOUDY
3.2954951901,61    He I,3G-3Ho     4 - 5,128000.0,283375.5,Mult  2,CLOUDY
3.2954973304,90    He I,3G-1Ho     5 - 5,2530.0,283375.5,,CLOUDY
3.296092,N I,4Do-4P    3/2 - 1/2,1316000.0,157995.1,,HII
3.296541509,H2,"v= 6,J=14->v= 4,J=16",2.614e-08,41671.0,,MEUDON
3.296919191,H2,"v=10,J=13->v= 8,J=13",1.714e-07,50920.5,,MEUDON
3.296992,H I,5-9,69080.0,155854.9,,CLOUDY
3.298068,CH+,"v=1,J=16->v=0,J=15",1.25,9060.8,,OTHERS
3.298174233,H2,"v= 1,J=21->v= 0,J=21",2.2e-07,34127.6,,MEUDON
3.298723,N I,2P-2Do   3/2 - 5/2,2523000.0,154313.1,,HII
3.30462654,H2,"v= 9,J= 8->v= 8,J= 6",6.429e-08,45049.2,,MEUDON
3.306352512,H2,"v=12,J=10->v=10,J= 8",6.743e-08,51946.6,,MEUDON
3.307174,O I,5P-5So     1 - 2,1097000.0,146923.0,,OTHERS
3.307643,CH+,"v=1,J=15->v=0,J=14",0.9439,8473.0,,OTHERS
3.30791,O I,5P-5So     2 - 2,1827000.0,146923.0,,OTHERS
3.309219,O I,5P-5So     3 - 2,2555000.0,146923.0,,OTHERS
3.310725147,H2,"v= 9,J=13->v= 8,J=11",4.548e-07,48986.9,,MEUDON
3.314610783,H2,"v= 8,J= 4->v= 7,J= 2",3.992e-08,39621.7,,MEUDON
3.315953152,H2,"v= 7,J= 2->v= 6,J= 0",1.164e-07,35281.0,,MEUDON
3.318781,CH+,"v=1,J=14->v=0,J=13",0.6809,7918.4,,OTHERS
3.318966131,He I,1Po-1D      1 - 2,135000.0,283374.6,,CLOUDY
3.324342872,H2,"v= 6,J= 1->v= 5,J= 1",3.822e-07,31062.9,,MEUDON
3.3302973,H I,6-50,8.025,157740.0,,CLOUDY
3.330850807,He I,1S-1Po     0 - 1,293000.0,279039.6,,CLOUDY
3.331493,CH+,"v=1,J=13->v=0,J=12",0.4612,7397.8,,OTHERS
3.3323048,H I,6-49,8.883,157737.4,,CLOUDY
3.334269759,H2,"v= 3,J=16->v= 2,J=16",4.081e-07,33323.3,,MEUDON
3.3344417,H I,6-48,9.853,157734.6,,CLOUDY
3.3367195,H I,6-47,10.95,157731.7,,CLOUDY
3.336791,OH,"v=1,J=23/2,p=+,F=F1->v=0,J=25/2,p=-,F=F1",17.0,9123.8,,OTHERS
3.337044796,H2,"v= 6,J= 2->v= 5,J= 2",2.746e-07,31303.5,,MEUDON
3.33787,OH,"v=1,J=23/2,p=-,F=F1->v=0,J=25/2,p=+,F=F1",16.99,9128.6,,OTHERS
3.3391508,H I,6-46,12.21,157728.5,,CLOUDY
3.339201182,H2,"v= 5,J= 9->v= 4,J= 9",3.425e-07,32014.4,,MEUDON
3.339721,OH,"v=1,J=25/2,p=+,F=F2->v=0,J=27/2,p=-,F=F2",16.93,9073.2,,OTHERS
3.341187,OH,"v=1,J=25/2,p=-,F=F2->v=0,J=27/2,p=+,F=F2",16.91,9081.9,,OTHERS
3.3417499,H I,6-45,13.63,157725.2,,CLOUDY
3.3445328,H I,6-44,15.27,157721.6,,CLOUDY
3.345793,CH+,"v=1,J=12->v=0,J=11",0.2849,6911.8,,OTHERS
3.347189159,H2,"v= 4,J=13->v= 3,J=13",4.016e-07,32853.7,,MEUDON
3.3475171,H I,6-43,17.14,157717.7,,CLOUDY
3.350106081,H2,"v=14,J= 2->v=11,J= 2",2.274e-08,51829.2,,MEUDON
3.3507231,H I,6-42,19.3,157713.6,,CLOUDY
3.353324347,H2,"v=12,J= 4->v=10,J= 4",8.912e-08,49931.7,,MEUDON
3.353542522,H2,"v= 2,J=19->v= 1,J=19",3.536e-07,34443.2,,MEUDON
3.3541734,H I,6-41,21.79,157709.2,,CLOUDY
3.356215915,H2,"v= 6,J= 3->v= 5,J= 3",2.587e-07,31661.1,,MEUDON
3.3578936,H I,6-40,24.67,157704.5,,CLOUDY
3.358834554,H2,"v=12,J= 0->v=10,J= 2",4.541e-07,49353.2,,MEUDON
3.361697,CH+,"v=1,J=11->v=0,J=10",0.1517,6460.9,,OTHERS
3.3619129,H I,6-39,28.03,157699.3,,CLOUDY
3.364287868,H2,"v= 9,J= 7->v= 8,J= 5",2.465e-08,44392.1,,MEUDON
3.365341607,H2,"v= 3,J=19->v= 1,J=21",3.667e-10,38402.9,,MEUDON
3.365876644,H2,"v= 0,J=24->v= 0,J=22",5.056e-06,36173.0,,MEUDON
3.3662645,H I,6-38,31.96,157693.8,,CLOUDY
3.368711362,H2,"v= 0,J=23->v= 0,J=21",4.779e-06,34036.3,,MEUDON
3.370340899,H2,"v=12,J= 9->v= 9,J=11",6.362e-08,51586.8,,MEUDON
3.370407,N I,2Do-2P    5/2 - 3/2,820600.0,158581.9,,HII
3.3709864,H I,6-37,36.57,157687.8,,CLOUDY
3.372180719,H2,"v= 0,J=25->v= 0,J=23",5.274e-06,38302.9,,MEUDON
3.3761222,H I,6-36,41.99,157681.3,,CLOUDY
3.376407114,H2,"v= 4,J= 1->v= 3,J= 3",6.659e-07,22079.2,,MEUDON
3.379145593,H2,"v= 5,J=16->v= 3,J=18",8.849e-09,40945.9,,MEUDON
3.379225,CH+,"v=1,J=10->v=0,J= 9",0.06085,6045.7,,OTHERS
3.381218512,H2,"v= 0,J=22->v= 0,J=20",4.451e-06,31898.4,,MEUDON
3.3817222,H I,6-35,48.42,157674.3,,CLOUDY
3.382259064,H2,"v= 9,J=14->v= 8,J=12",5.052e-07,49837.4,,MEUDON
3.382736543,H2,"v= 5,J= 0->v= 4,J= 2",1.105e-06,26605.8,,MEUDON
3.383403605,He I,1Po-1D      1 - 2,1141.0,285209.1,,CLOUDY
3.387301291,H2,"v= 0,J=26->v= 0,J=24",5.424e-06,40420.6,,MEUDON
3.3878448,H I,6-34,56.06,157666.6,,CLOUDY
3.3942,[Ni III],1D-3P      2 - 1,0.09,24427.2,,HII
3.3945578,H I,6-33,65.2,157658.2,,CLOUDY
3.39493,OH,"v=1,J=25/2,p=-,F=F1->v=0,J=27/2,p=+,F=F1",17.26,9765.2,,OTHERS
3.395816909,H2,"v= 3,J= 2->v= 2,J= 4",4.871e-07,17387.2,,MEUDON
3.39615,OH,"v=1,J=25/2,p=+,F=F1->v=0,J=27/2,p=-,F=F1",17.24,9771.1,,OTHERS
3.397582,OH,"v=1,J=27/2,p=-,F=F2->v=0,J=29/2,p=+,F=F2",17.2,9717.4,,OTHERS
3.398398,CH+,"v=1,J= 9->v=0,J= 8",0.01117,5666.6,,OTHERS
3.39921,OH,"v=1,J=27/2,p=+,F=F2->v=0,J=29/2,p=-,F=F2",17.18,9727.5,,OTHERS
3.4,PAH,,,,,OTHERS
3.4019405,H I,6-32,76.2,157649.0,,CLOUDY
3.402642641,H2,"v=11,J= 4->v= 9,J= 6",2.915e-07,48026.5,,MEUDON
3.40416291,H2,"v= 0,J=21->v= 0,J=19",4.081e-06,29765.3,,MEUDON
3.407005294,H2,"v=14,J= 0->v=11,J= 2",1.156e-07,51757.5,,MEUDON
3.4086671582,He I,1Ho-1I      5 - 6,699.3,285160.2,,CLOUDY
3.4100862,H I,6-31,89.5,157638.9,,CLOUDY
3.411121162,H2,"v= 0,J=27->v= 0,J=25",5.503e-06,42520.8,,MEUDON
3.412237,N I,4Po-4P    3/2 - 5/2,699000.0,158159.7,,HII
3.414611876,H2,"v= 6,J= 5->v= 5,J= 5",2.566e-07,32711.4,,MEUDON
3.4191052,H I,6-30,105.7,157627.8,,CLOUDY
3.419241,CH+,"v=1,J= 8->v=0,J= 7",0.00108,5324.1,,OTHERS
3.420223395,H2,"v=11,J=12->v= 8,J=14",3.154e-08,51757.2,,MEUDON
3.422540448,H2,"v= 9,J= 9->v= 7,J=11",1.529e-07,45761.5,,MEUDON
3.422934785,H2,"v= 8,J=11->v= 6,J=13",9.127e-08,44641.1,,MEUDON
3.424392289,H2,"v= 3,J=17->v= 2,J=17",4.154e-07,34992.4,,MEUDON
3.425127,O I,5P-5So     1 - 2,132900.0,153294.8,,OTHERS
3.425546,O I,5P-5So     2 - 2,221400.0,153294.8,,OTHERS
3.426132,O I,5P-5So     3 - 2,309800.0,153294.8,,OTHERS
3.426469796,H2,"v= 4,J=14->v= 3,J=14",4.096e-07,34295.6,,MEUDON
3.4291289,H I,6-29,125.6,157615.5,,CLOUDY
3.436381465,H2,"v=11,J=10->v= 9,J=10",1.223e-07,50707.6,,MEUDON
3.437867077,H2,"v= 2,J= 3->v= 1,J= 5",3.168e-07,12550.0,,MEUDON
3.438575018,H2,"v= 0,J=20->v= 0,J=18",3.68e-06,27643.2,,MEUDON
3.4403146,H I,6-28,150.1,157601.8,,CLOUDY
3.441783,CH+,"v=1,J= 7->v=0,J= 6",0.02845,5018.7,,OTHERS
3.443061,N I,4So-4P    3/2 - 1/2,2738000.0,158768.8,,HII
3.443736381,H2,"v= 0,J=28->v= 0,J=26",5.506e-06,44598.5,,MEUDON
3.444996623,H2,"v= 9,J= 6->v= 8,J= 4",4.51e-09,43798.1,,MEUDON
3.4528522,H I,6-27,180.6,157586.6,,CLOUDY
3.453235,O I,3P-3Do     2 - 2,108500.0,153612.0,,OTHERS
3.453235,O I,3P-3Do     2 - 3,434200.0,153612.0,,OTHERS
3.453307,O I,3P-3Do     1 - 1,180900.0,153612.0,,OTHERS
3.453307,O I,3P-3Do     1 - 2,325600.0,153612.0,,OTHERS
3.453330708,H2,"v=12,J= 5->v=10,J= 5",7.916e-08,50203.5,,MEUDON
3.453574,O I,3P-3Do     0 - 1,241100.0,153612.0,,OTHERS
3.454409989,H2,"v= 2,J=20->v= 1,J=20",3.597e-07,36298.3,,MEUDON
3.456811902,H2,"v= 8,J= 3->v= 7,J= 1",5.653e-08,39219.5,,MEUDON
3.46,PAH,,,,,OTHERS
3.460696,N I,4Po-4P    5/2 - 5/2,1563000.0,158159.7,,HII
3.461827826,H2,"v= 7,J=13->v= 5,J=15",4.595e-08,43693.0,,MEUDON
3.462266914,He I,3D-3Fo     3 - 2,19.18,285090.9,Mult  6,CLOUDY
3.462266951,He I,3D-3Fo     3 - 4,4315.0,285090.9,Mult  6,CLOUDY
3.46226697,He I,3D-3Fo     3 - 3,479.4,285090.9,Mult  6,CLOUDY
3.462267367,He I,3D-3Fo     2 - 2,671.2,285090.9,Mult  6,CLOUDY
3.462267424,He I,3D-3Fo     2 - 3,3836.0,285090.9,Mult  6,CLOUDY
3.46227392,He I,3D-3Fo     1 - 2,3625.0,285090.9,Mult  6,CLOUDY
3.463105141,He I,1D-1Fo     2 - 3,4310.0,285090.9,,CLOUDY
3.465084889,He I,3Fo-3G      3 - 3,351.6,285090.9,Mult  6,CLOUDY
3.465084935,He I,3Fo-3G      3 - 4,4102.0,285090.9,Mult  6,CLOUDY
3.465086816,He I,3Fo-3G      4 - 3,5.581,285090.9,Mult  6,CLOUDY
3.465086838,He I,3Fo-3G      4 - 5,4376.0,285090.9,Mult  6,CLOUDY
3.465086862,He I,3Fo-3G      4 - 4,273.5,285090.9,Mult  6,CLOUDY
